name,parent
"Jour se lève, Le",Foreign | Short (100 mins or less) | Pre-1950 | Thriller
M,Foreign | Short (100 mins or less) | Pre-1950 | Thriller
Spione,Foreign | Short (100 mins or less) | Pre-1950 | Thriller
Battleship Potemkin,Foreign | Short (100 mins or less) | Pre-1950 | War
"Germany, Year Zero",Foreign | Short (100 mins or less) | Pre-1950 | War
Outskirts,Foreign | Short (100 mins or less) | Pre-1950 | War
"Âge d'or, L'",Foreign | Short (100 mins or less) | Pre-1950 | Avant-Garde
Grave of the Fireflies,Foreign | Short (100 mins or less) | 1950-1990 | Animated
Tale of Tales,Foreign | Short (100 mins or less) | 1950-1990 | Animated
"Rise to Power of Louis XIV, The",Foreign | Short (100 mins or less) | 1950-1990 | Biography
Closely Watched Trains,Foreign | Short (100 mins or less) | 1950-1990 | Comedy
Daisies,Foreign | Short (100 mins or less) | 1950-1990 | Comedy
"Firemen's Ball, The",Foreign | Short (100 mins or less) | 1950-1990 | Comedy
"Golden Coach, The",Foreign | Short (100 mins or less) | 1950-1990 | Comedy
Good Morning,Foreign | Short (100 mins or less) | 1950-1990 | Comedy
"Hawks and the Sparrows, The",Foreign | Short (100 mins or less) | 1950-1990 | Comedy
Loves of a Blonde,Foreign | Short (100 mins or less) | 1950-1990 | Comedy
Mr. Hulot's Holiday,Foreign | Short (100 mins or less) | 1950-1990 | Comedy
Plácido,Foreign | Short (100 mins or less) | 1950-1990 | Comedy
"Verdugo, El",Foreign | Short (100 mins or less) | 1950-1990 | Comedy
W.R.: Mysteries of the Organism,Foreign | Short (100 mins or less) | 1950-1990 | Comedy
Women on the Verge of a Nervous Breakdown,Foreign | Short (100 mins or less) | 1950-1990 | Comedy
"Argent, L'",Foreign | Short (100 mins or less) | 1950-1990 | Crime
Bande à part,Foreign | Short (100 mins or less) | 1950-1990 | Crime
Big Deal on Madonna Street,Foreign | Short (100 mins or less) | 1950-1990 | Crime
Branded to Kill,Foreign | Short (100 mins or less) | 1950-1990 | Crime
Cairo Station,Foreign | Short (100 mins or less) | 1950-1990 | Crime
"Criminal Life of Archibaldo de la Cruz, The",Foreign | Short (100 mins or less) | 1950-1990 | Crime
Pickpocket,Foreign | Short (100 mins or less) | 1950-1990 | Crime
Shoot the Piano Player,Foreign | Short (100 mins or less) | 1950-1990 | Crime
"Short Film About Killing, A",Foreign | Short (100 mins or less) | 1950-1990 | Crime
Aguaespejo granadino,Foreign | Short (100 mins or less) | 1950-1990 | Documentary
Chronicle of a Summer,Foreign | Short (100 mins or less) | 1950-1990 | Documentary
F for Fake,Foreign | Short (100 mins or less) | 1950-1990 | Documentary
"House is Black, The",Foreign | Short (100 mins or less) | 1950-1990 | Documentary
"Maîtres fous, Les",Foreign | Short (100 mins or less) | 1950-1990 | Documentary
"Seasons, The",Foreign | Short (100 mins or less) | 1950-1990 | Documentary
"Tale of the Wind, A",Foreign | Short (100 mins or less) | 1950-1990 | Documentary
"Too Early, Too Late",Foreign | Short (100 mins or less) | 1950-1990 | Documentary
"400 Blows, The",Foreign | Short (100 mins or less) | 1950-1990 | Drama
Au hasard Balthazar,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Belle de jour,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Black Girl,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Bonheur, Le",Foreign | Short (100 mins or less) | 1950-1990 | Drama
Cléo from 5 to 7,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Devil, Probably, The",Foreign | Short (100 mins or less) | 1950-1990 | Drama
El,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Enfance nue, L'",Foreign | Short (100 mins or less) | 1950-1990 | Drama
Hiroshima mon amour,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Iracema - Uma Transa Amazônica,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Knife in the Water,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Moi, un Noir",Foreign | Short (100 mins or less) | 1950-1990 | Drama
Mouchette,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Music Room, The",Foreign | Short (100 mins or less) | 1950-1990 | Drama
My Friend Ivan Lapshin,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Naked Island, The",Foreign | Short (100 mins or less) | 1950-1990 | Drama
News from Home,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Not Reconciled,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Numéro deux,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Othello,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Passion,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Posto, Il",Foreign | Short (100 mins or less) | 1950-1990 | Drama
Red Sorghum,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Sauve qui peut (la vie),Foreign | Short (100 mins or less) | 1950-1990 | Drama
Sawdust and Tinsel,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Silence, The",Foreign | Short (100 mins or less) | 1950-1990 | Drama
Simon of the Desert,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Spirit of the Beehive, The",Foreign | Short (100 mins or less) | 1950-1990 | Drama
Street of Shame,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Teorema,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Touki Bouki,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Tristana,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Two or Three Things I Know About Her,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Ugetsu monogatari,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Umberto D.,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Virgin Spring, The",Foreign | Short (100 mins or less) | 1950-1990 | Drama
Viridiana,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Vivre sa vie,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Where is the Friend's Home?,Foreign | Short (100 mins or less) | 1950-1990 | Drama
"Wild Child, The",Foreign | Short (100 mins or less) | 1950-1990 | Drama
Wild Strawberries,Foreign | Short (100 mins or less) | 1950-1990 | Drama
Fata Morgana,Foreign | Short (100 mins or less) | 1950-1990 | Experimental
"Discreet Charm of the Bourgeoisie, The",Foreign | Short (100 mins or less) | 1950-1990 | Fantasy
"Exterminating Angel, The",Foreign | Short (100 mins or less) | 1950-1990 | Fantasy
Lancelot du Lac,Foreign | Short (100 mins or less) | 1950-1990 | Fantasy
Miracle in Milan,Foreign | Short (100 mins or less) | 1950-1990 | Fantasy
My Neighbour Totoro,Foreign | Short (100 mins or less) | 1950-1990 | Fantasy
"Red Balloon, The",Foreign | Short (100 mins or less) | 1950-1990 | Fantasy
"Seventh Seal, The",Foreign | Short (100 mins or less) | 1950-1990 | Fantasy
Aguirre: The Wrath of God,Foreign | Short (100 mins or less) | 1950-1990 | History
"Chronicle of Anna Magdalena Bach, The",Foreign | Short (100 mins or less) | 1950-1990 | History
"Colour of Pomegranate, The",Foreign | Short (100 mins or less) | 1950-1990 | History
Eyes Without a Face,Foreign | Short (100 mins or less) | 1950-1990 | Horror
Hour of the Wolf,Foreign | Short (100 mins or less) | 1950-1990 | Horror
Suspiria,Foreign | Short (100 mins or less) | 1950-1990 | Horror
Videodrome,Foreign | Short (100 mins or less) | 1950-1990 | Horror
French Cancan,Foreign | Short (100 mins or less) | 1950-1990 | Musical
Last Year at Marienbad,Foreign | Short (100 mins or less) | 1950-1990 | Mystery
Memories of Underdevelopment,Foreign | Short (100 mins or less) | 1950-1990 | Political
"Round-Up, The",Foreign | Short (100 mins or less) | 1950-1990 | Political
Yellow Earth,Foreign | Short (100 mins or less) | 1950-1990 | Political
Nazarín,Foreign | Short (100 mins or less) | 1950-1990 | Religious
Winter Light,Foreign | Short (100 mins or less) | 1950-1990 | Religious
Ali: Fear Eats the Soul,Foreign | Short (100 mins or less) | 1950-1990 | Romance
Breathless,Foreign | Short (100 mins or less) | 1950-1990 | Romance
Casque d'or,Foreign | Short (100 mins or less) | 1950-1990 | Romance
Chikamatsu monogatari,Foreign | Short (100 mins or less) | 1950-1990 | Romance
"Green Ray, The",Foreign | Short (100 mins or less) | 1950-1990 | Romance
Lola,Foreign | Short (100 mins or less) | 1950-1990 | Romance
"Plaisir, Le",Foreign | Short (100 mins or less) | 1950-1990 | Romance
"River, The",Foreign | Short (100 mins or less) | 1950-1990 | Romance
Shadows of Our Forgotten Ancestors,Foreign | Short (100 mins or less) | 1950-1990 | Romance
"Sur, El",Foreign | Short (100 mins or less) | 1950-1990 | Romance
"Umbrellas of Cherbourg, The",Foreign | Short (100 mins or less) | 1950-1990 | Romance
Voyage in Italy,Foreign | Short (100 mins or less) | 1950-1990 | Romance
Alphaville,Foreign | Short (100 mins or less) | 1950-1990 | Science Fiction
"Jetée, La",Foreign | Short (100 mins or less) | 1950-1990 | Science Fiction
"Bandido da Luz Vermelha, O",Foreign | Short (100 mins or less) | 1950-1990 | Thriller
"Better Tomorrow, A",Foreign | Short (100 mins or less) | 1950-1990 | Thriller
"Boucher, Le",Foreign | Short (100 mins or less) | 1950-1990 | Thriller
Deep Red,Foreign | Short (100 mins or less) | 1950-1990 | Thriller
Elevator to the Gallows,Foreign | Short (100 mins or less) | 1950-1990 | Thriller
Persona,Foreign | Short (100 mins or less) | 1950-1990 | Thriller
"Samouraï, Le",Foreign | Short (100 mins or less) | 1950-1990 | Thriller
Touchez pas au Grisbi,Foreign | Short (100 mins or less) | 1950-1990 | Thriller
Anatahan,Foreign | Short (100 mins or less) | 1950-1990 | War
Ashes and Diamonds,Foreign | Short (100 mins or less) | 1950-1990 | War
"Cranes Are Flying, The",Foreign | Short (100 mins or less) | 1950-1990 | War
Forbidden Games,Foreign | Short (100 mins or less) | 1950-1990 | War
Ivan's Childhood,Foreign | Short (100 mins or less) | 1950-1990 | War
Night and Fog,Foreign | Short (100 mins or less) | 1950-1990 | War
Antonio das Mortes,Foreign | Short (100 mins or less) | 1950-1990 | Western
"Hart of London, The",Foreign | Short (100 mins or less) | 1950-1990 | Avant-Garde
Sans soleil,Foreign | Short (100 mins or less) | 1950-1990 | Avant-Garde
Wavelength,Foreign | Short (100 mins or less) | 1950-1990 | Avant-Garde
Caro diario,Foreign | Short (100 mins or less) | 1990-Now | Comedy
"Goodbye, Dragon Inn",Foreign | Short (100 mins or less) | 1990-Now | Comedy
"Match Factory Girl, The",Foreign | Short (100 mins or less) | 1990-Now | Comedy
"Moment of Innocence, A",Foreign | Short (100 mins or less) | 1990-Now | Comedy
Irréversible,Foreign | Short (100 mins or less) | 1990-Now | Crime
Close-Up,Foreign | Short (100 mins or less) | 1990-Now | Documentary
"Gleaners & I, The",Foreign | Short (100 mins or less) | 1990-Now | Documentary
Lessons of Darkness,Foreign | Short (100 mins or less) | 1990-Now | Documentary
Nostalgia for the Light,Foreign | Short (100 mins or less) | 1990-Now | Documentary
Beau travail,Foreign | Short (100 mins or less) | 1990-Now | Drama
Crash,Foreign | Short (100 mins or less) | 1990-Now | Drama
Days of Being Wild,Foreign | Short (100 mins or less) | 1990-Now | Drama
Fat Girl,Foreign | Short (100 mins or less) | 1990-Now | Drama
"Haine, La",Foreign | Short (100 mins or less) | 1990-Now | Drama
In Praise of Love,Foreign | Short (100 mins or less) | 1990-Now | Drama
Mother and Son,Foreign | Short (100 mins or less) | 1990-Now | Drama
Nouvelle vague,Foreign | Short (100 mins or less) | 1990-Now | Drama
Rosetta,Foreign | Short (100 mins or less) | 1990-Now | Drama
Sicilia!,Foreign | Short (100 mins or less) | 1990-Now | Drama
Songs from the Second Floor,Foreign | Short (100 mins or less) | 1990-Now | Drama
Taste of Cherry,Foreign | Short (100 mins or less) | 1990-Now | Drama
Ten,Foreign | Short (100 mins or less) | 1990-Now | Drama
Three Colours: Blue,Foreign | Short (100 mins or less) | 1990-Now | Drama
Three Colours: Red,Foreign | Short (100 mins or less) | 1990-Now | Drama
"Double Life of Veronique, The",Foreign | Short (100 mins or less) | 1990-Now | Fantasy
Russian Ark,Foreign | Short (100 mins or less) | 1990-Now | Fantasy
"Headless Woman, The",Foreign | Short (100 mins or less) | 1990-Now | Mystery
Happy Together,Foreign | Short (100 mins or less) | 1990-Now | Romance
In the Mood for Love,Foreign | Short (100 mins or less) | 1990-Now | Romance
